epoch,train_loss,test_loss
398,0.8289636690407753,0.8232749446522891
399,0.828723454286418,0.8230461968409399
400,0.8284841257621622,0.8228182915450712
401,0.8282456748870957,0.8225912203211235
402,0.8280080932010606,0.8223649748710973
403,0.8277713723627693,0.8221395470371867
404,0.8275355041479578,0.8219149287968791
405,0.8273004786488636,0.8216911122584674
406,0.827066272731269,0.821468079531084
407,0.8268328883119892,0.8212458333160546
408,0.8266003308146157,0.8210243701157526
409,0.8263685866448579,0.8208036779186447
410,0.826137648241979,0.8205837494882889
411,0.8259075081501972,0.8203645776912493
412,0.8256781590170775,0.8201461554953393
413,0.8254495935919504,0.8199284759679146
414,0.8252218027410247,0.8197115322742102
415,0.8249947379871574,0.8194953175655434
416,0.8247684332854177,0.8192798216782553
417,0.8245428923804613,0.8190650447033386
418,0.82431810045336,0.8188509753018941
419,0.8240940508335123,0.8186376073423625
420,0.8238707369416708,0.8184249347526295
421,0.8236481522885437,0.8182129515222202
422,0.8234262936246785,0.8180016514344759
423,0.8232051291582694,0.8177910213825088
424,0.8229846482050598,0.8175809951337244
425,0.8227649169125907,0.8173716892746711
426,0.8225458891221542,0.8171630526786071
427,0.8223291479694047,0.8169568606983713
428,0.8221130830029522,0.8167512965233812
429,0.8218976884932572,0.8165463560540497
430,0.8216829587899445,0.8163420351006544
431,0.8214688768541466,0.8161383253542829
432,0.8212554175552021,0.815935148934651
433,0.8210426074197054,0.8157325897496032
434,0.820830612802079,0.8155307455728543
435,0.8206196828521366,0.8153296212832627
436,0.8204094316055955,0.81512914167841
437,0.8201998098310841,0.8149292837493578
438,0.8199908123180417,0.8147300391987462
439,0.819782426501922,0.8145313906942796
440,0.8195745748957698,0.8143332533337932
441,0.8193673326176916,0.8141357067198381
442,0.8191606947732786,0.8139387443361424
443,0.818954656538427,0.8137423599665788
444,0.8187492129794754,0.8135465476601961
445,0.8185443588649167,0.8133513011960175
446,0.8183400902626125,0.8131566155769763
447,0.8181364026062723,0.8129624855092793
448,0.8179332158131495,0.8127688186680807
449,0.8177303863345473,0.8125755730791638
450,0.817528123556472,0.8123828608087061
451,0.8173264231884135,0.8121906783999853
452,0.8171252808129879,0.8119990218764959
453,0.8169246922382853,0.8118078873648914
454,0.816724653326782,0.811617271031931
455,0.8165251599945222,0.8114271690852219
456,0.8163262066415263,0.811237577773777
457,0.8161277882540429,0.8110484958079254
458,0.8159299218895115,0.8108599165578434
459,0.8157326075287731,0.8106718675502456
460,0.8155358191488153,0.8104843133635411
461,0.8153395529673395,0.8102972506052055
462,0.8151438054257968,0.8101106759062613
463,0.8149485729360392,0.8099245857909076
464,0.8147538373984624,0.8097389550697153
465,0.8145595754687169,0.80955377294899
466,0.8143658198332734,0.8093690682948866
467,0.8141732386570735,0.8091852212373861
468,0.8139811478709817,0.8090018744423841
469,0.8137895322175929,0.8088190160673955
470,0.813598380153352,0.8086366242212688
471,0.8134077106090731,0.8084547115276874
472,0.8132175202657733,0.8082732717699255
473,0.8130278058591823,0.8080922991733117
474,0.8128385641759492,0.8079117883526292
475,0.8126497920505982,0.8077317342663775
476,0.812461292813907,0.8075519408907748
477,0.8122729744449385,0.8073724160122648
478,0.8120851173704842,0.8071933236059428
479,0.8118977186154722,0.8070146611654289
480,0.8117107752414062,0.8068364261836535
481,0.8115242843458025,0.8066586161567735
482,0.8113382430616406,0.8064812285875443
483,0.8111526488065187,0.806304261382463
484,0.8109674994511452,0.8061277127250955
485,0.8107827913020472,0.8059515790919488
486,0.8105985216289053,0.8057758580366559
487,0.8104147024123837,0.8056005642547656
488,0.810231336118643,0.8054257078321879
489,0.8100484004812578,0.8052512560133485
490,0.8098658928949647,0.8050772065351293
491,0.8096838107855618,0.8049035571420883
492,0.8095021516094456,0.8047303055887581
493,0.8093209128531559,0.8045574496416066
494,0.8091400920329301,0.8043849870807055
495,0.8089596866942644,0.8042129157011405
496,0.8087796976101168,0.8040412333142021
497,0.8086001249314172,0.8038699443473155
498,0.8084209605013264,0.8036990396664886
499,0.8082422019788306,0.8035285171803344
500,0.8080638470500812,0.8033583748561393
501,0.8078858934279967,0.8031886106001204
502,0.8077083310159937,0.803019222352454
503,0.8075311416120997,0.8028502008922247
504,0.8073543469449759,0.8026815506274672
505,0.8071779448298599,0.8025132696689106
506,0.8070019331068853,0.8023453561321977
507,0.8068263096407136,0.8021778081398803
508,0.8066510721911134,0.8020106236049931
509,0.8064762161849374,0.801843800102273
510,0.8063017262456686,0.8016773266285075
511,0.8061275998093361,0.801511179675104
512,0.8059538267427938,0.8013453756383642
513,0.8057801937169176,0.8011798274885757
514,0.8056060411136088,0.80101418199612
515,0.8054322642680511,0.8008488567004908
516,0.8052588552573381,0.8006838461990423
517,0.8050858192150101,0.800519162037784
518,0.804913154171922,0.8003548056682576
519,0.8047408581943918,0.8001907781591386
520,0.8045689301195742,0.8000270802451755
521,0.8043977166785157,0.7998640484059085
522,0.8042266213362937,0.7997001089277803
523,0.8040558238890049,0.7995375612757253
524,0.8038853866200459,0.7993753256757943
525,0.8037153076211959,0.7992134038978187
526,0.8035456922360646,0.7990519097156568
527,0.8033765849869613,0.7988899231687802
528,0.8032075805064242,0.7987291103479431
529,0.8030388081831202,0.7985685315486584
530,0.8028700098445698,0.7984076923674359
531,0.8027015604631194,0.7982471483870301
532,0.8025337344265605,0.7980871880975485
533,0.8023660633043015,0.7979263816142957
534,0.8021986480200082,0.7977669004644423
535,0.8020315754271173,0.7976077130651585
536,0.8018648438669835,0.7974488218304963
537,0.8016985405793053,0.7972903233184171
538,0.8015327546517462,0.7971313716832455
539,0.8013670339154862,0.7969735320396409
540,0.8012016510670127,0.7968159757872763
541,0.8010365999761901,0.7966586984813651
542,0.8008717701191055,0.7965014235428801
543,0.8007075346276172,0.7963447190391881
544,0.8005434547380634,0.7961871872605993
545,0.8003796115059758,0.7960309387166086
546,0.8002162421513936,0.7958751631588074
547,0.8000535257338436,0.7957198907671894
548,0.7998912200591656,0.7955649957424274
549,0.7997310975351954,0.7954108757915782
550,0.7995723521160535,0.7952604136730247
551,0.7994139234666535,0.7951101196967109
552,0.7992558071427142,0.7949600066705206
553,0.7990980005862137,0.7948100860502567
554,0.7989407502913164,0.7946606288529514
555,0.7987836406164797,0.7945102883927657
556,0.798626712835328,0.7943611088899875
557,0.7984696874507612,0.7942117368614641
558,0.7983129646714653,0.7940625855439171
559,0.7981565862913464,0.7939137066661087
560,0.7980007482205469,0.7937643990475561
561,0.7978449206623497,0.7936160818355893
562,0.7976893892571748,0.7934679843473565
563,0.7975341520963461,0.7933201134824577
564,0.7973792086850703,0.7931724745124117
565,0.7972247206282325,0.7930252455329669
566,0.7970705122641049,0.7928773397762622
567,0.7969164336347685,0.7927305527262353
568,0.7967626436895887,0.7925839919868315
569,0.7966091460655397,0.7924376616561264
570,0.7964559418392005,0.7922915713974128
571,0.7963033155006267,0.7921460266557662
572,0.7961507063764984,0.7919995467432402
573,0.7959983504154863,0.7918543119159639
574,0.7958462741719846,0.7917092952477163
575,0.7956944705687966,0.791564490799615
576,0.7955430614276172,0.7914200398101215
577,0.795392017844005,0.7912750271037682
578,0.795241045049555,0.7911310612992827
579,0.7950903478144724,0.7909873156584687
580,0.7949399197806706,0.7908437889840004
581,0.7947897480168752,0.7907004691362624
582,0.794640113470696,0.7905576584754169
583,0.794490523579048,0.7904139757605341
584,0.7943411393465692,0.7902714817769496
585,0.7941920251268237,0.7901292045362526
586,0.7940431890319971,0.7899871515980919
587,0.7938956904506901,0.7898463077733777
588,0.7937508151236287,0.789707269267754
589,0.7936059851250766,0.7895691801427716
590,0.7934614020796714,0.78943124687689
591,0.7933170298691264,0.7892934709455367
592,0.7931729037582251,0.7891558663768481
593,0.7930292593840867,0.7890186895248875
594,0.7928856838656793,0.7888806518793896
595,0.792742285715356,0.7887437304863038
596,0.7925991299805348,0.7886069859454574
597,0.7924562155884337,0.7884704241359526
598,0.792313588074017,0.7883340989611888
599,0.7921714018664238,0.7881973233956209
600,0.7920292032672953,0.788061468868477
601,0.7918872427742292,0.7879257964562563
602,0.7917455194187935,0.7877903109741773
603,0.7916040617656438,0.7876550412512995
604,0.7914630437965063,0.7875200658669314
605,0.791322380506515,0.7873854310655238
606,0.7911818434419714,0.7872500843991944
607,0.7910415238579598,0.787115881510326
608,0.7909014361575519,0.7869818758298339
609,0.7907615795596173,0.7868480696281942
610,0.790621953301295,0.7867144648107074
611,0.7904825566355437,0.7865810629647694
612,0.7903435607230495,0.7864479562489113
613,0.790205077655872,0.786315251656869
614,0.7900668203622699,0.7861827572694767
615,0.7899287881424049,0.7860504733424545
616,0.7897909803022778,0.7859183997485835
617,0.7896534923304064,0.7857866377552415
618,0.7895161681036259,0.7856542234327152
619,0.7893790342465233,0.7855229124003453
620,0.7892421837970751,0.7853918271150393
621,0.7891055543814058,0.7852609385613486
622,0.7889691453154539,0.7851302479120884
623,0.7888329559246244,0.784999756117617
624,0.7886969855426283,0.7848694639342518
625,0.7885612335105832,0.7847393719491773
626,0.7884256991763174,0.7846094806022623
627,0.7882903818938269,0.7844797902051598
628,0.7881552810228476,0.7843503009580169
629,0.7880205008740603,0.7842211237534024
630,0.7878858835728416,0.7840913071331204
631,0.7877514817011069,0.7839626246863486
632,0.7876172850656318,0.7838341030391573
633,0.7874832776497526,0.7837057308462465
634,0.7873494468450336,0.7835775349194207
635,0.7872158280386505,0.7834495256378786
636,0.7870824206089386,0.7833217044372973
637,0.7869492239438379,0.7831940725052732
638,0.7868162374394863,0.7830666308127997
639,0.7866834565667594,0.7829393882117854
640,0.7865508934107023,0.7828123579331968
641,0.7864186394844297,0.7826848464791076
642,0.7862864695632374,0.78255827157675
643,0.7861544730632867,0.7824318096015341
644,0.78602268389226,0.7823055265963473
645,0.7858911019047568,0.782179426539284
646,0.7857597256283047,0.7820535087025061
647,0.785628554581163,0.781927774550555
648,0.7854975880881341,0.7818022250166959
649,0.7853668255881777,0.7816768609967456
650,0.7852362665263902,0.7815516832109252
651,0.7851059103532931,0.7814266922263574
652,0.7849758435136924,0.7813019804397289
653,0.7848459454819992,0.7811766460598986
654,0.78471621649302,0.781052346160069
655,0.7845866883340936,0.7809282187414672
656,0.7844573604410907,0.7808042658189132
657,0.7843282322619485,0.7806804891939984
658,0.7841993032600476,0.7805568778754165
659,0.7840705729553553,0.7804334057319402
660,0.7839420339156343,0.7803101064201795
661,0.78381368013422,0.7801869797363585
662,0.7836855235500847,0.7800640342719948
663,0.7835576301444916,0.7799413408913844
664,0.7834299319528909,0.779818073514261
665,0.783302363440249,0.7796957971508539
666,0.7831749902718275,0.7795736874112965
667,0.7830478119115722,0.7794517464522495
668,0.7829208237045225,0.7793299761020959
669,0.7827939937788809,0.7792083653947973
670,0.7826673572352788,0.779086927500456
671,0.7825409024415511,0.7789656635790674
672,0.7824146271072361,0.7788445727944227
673,0.7822885677223467,0.77872368572597
674,0.782163523660238,0.7786040787004067
675,0.7820385839549068,0.7784837812575846
676,0.7819137860154746,0.7783644638795655
677,0.7817891760912139,0.7782452946708618
678,0.7816647536119504,0.7781262771046131
679,0.7815405180326562,0.7780074141672843
680,0.7814164688279941,0.7778887084186792
681,0.781292605452324,0.7777701620030645
682,0.7811689273602973,0.777651776674198
683,0.7810454341477714,0.777533554154918
684,0.7809221302783899,0.7774155010521444
685,0.7807991329796281,0.7772970057165888
686,0.7806761909523471,0.7771793989104862
687,0.780553432122292,0.7770619433586606
688,0.7804308347686932,0.7769446219515279
689,0.7803083806246066,0.7768274302771047
690,0.780186108287226,0.7767103935147217
691,0.7800640154727608,0.776593513295148
692,0.7799420890361914,0.7764767561179199
693,0.7798203430800895,0.7763601622726529
694,0.7796987771584161,0.7762437325292364
695,0.7795774833664462,0.7761275655847836
696,0.779456317828089,0.7760107816366472
697,0.7793352892609559,0.7758949661086344
698,0.779214439034207,0.7757793010067079
699,0.7790937643666926,0.7756637898878681
700,0.7789732672222094,0.7755484329454224
701,0.7788529471543094,0.7754332317901997
702,0.7787327911395685,0.7753181877816865
703,0.7786127871132954,0.7752032932744048
704,0.7784929589849887,0.7750885569331718
705,0.7783734029161063,0.7749740820576249
706,0.7782539657842826,0.7748589868096107
707,0.7781346966567231,0.7747448898505424
